ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
1450,15.35,0,0.035143024,2,124.373,6,2004,2,1,1,2093.941
718,6.985,1,0.13725257,1,183.7608,1,1987,0,2,1,2940.1728
1491,10.8,0,0.041831008,2,186.6214,1,1987,0,2,1,2261.0568
1370,14.85,0,0.060967038,2,254.3698,6,2004,2,1,1,4566.0564
632,12.857645184135976,1,0.078943221,2,152.7366,5,1985,1,2,3,1813.6392
171,14.85,1,0.053837561,2,120.8072,8,1997,2,0,1,4287.752
1391,9.395,0,0.039928582,2,83.2908,1,1987,0,2,1,1258.362
283,13.5,0,0.021617996,1,179.6976,2,2007,2,1,1,1810.976
1071,18.0,1,0.143495952,1,88.7514,2,2007,2,1,1,1062.6168
634,12.857645184135976,1,0.157701958,1,158.7946,5,1985,1,2,3,5522.811
1547,20.0,0,0.058719568,2,111.0544,3,2009,1,2,2,894.8352
152,20.35,0,0.142618182,1,123.2072,2,2007,2,1,1,1225.072
5,8.785,0,0.020573334,0,156.4656,6,2004,2,1,1,2162.5184
1418,12.857645184135976,0,0.030208465,2,35.4874,5,1985,1,2,3,1693.7952
167,7.1,0,0.110234793,1,171.708,7,2002,2,1,1,3115.944
332,14.85,0,0.093991286,2,140.9812,2,2007,2,1,1,3277.0676
148,11.3,1,0.067001825,1,259.1962,3,2009,1,2,2,5438.9202
1038,20.25,1,0.076314907,2,196.7794,7,2002,2,1,1,2731.1116
381,12.857645184135976,1,0.022403117,2,250.9092,5,1985,1,2,3,8217.3036
452,12.857645184135976,0,0.030944666,1,186.6582,5,1985,1,2,3,3715.164
701,5.48,0,0.02528802,1,83.325,0,1998,2,2,0,416.125
1248,11.0,1,0.057058545,1,241.7512,8,1997,2,0,1,3635.268
100,14.1,0,0.0,2,231.9668,9,1999,1,0,1,1842.9344
1377,12.857645184135976,0,0.05486977,2,40.548,4,1985,2,0,0,39.948
1014,6.61,1,0.029006239,1,186.0898,6,2004,2,1,1,2619.2572
485,5.94,0,0.034880143,2,177.9344,6,2004,2,1,1,4460.86
407,7.975,0,0.014713909,2,83.125,2,2007,2,1,1,2579.975
1394,12.65,0,0.047237246,2,112.5202,8,1997,2,0,1,787.6414
1429,11.15,0,0.032306341,2,166.3526,9,1999,1,0,1,986.7156
1389,6.825,0,0.100171568,2,262.7226,0,1998,2,2,0,264.3226
1305,8.18,0,0.013130031,2,142.6154,8,1997,2,0,1,709.077
827,17.6,0,0.010096684,1,160.4552,2,2007,2,1,1,2599.2832
698,15.75,0,0.055015935,2,194.3452,9,1999,1,0,1,2740.4328
247,12.15,0,0.015460726,1,211.8928,8,1997,2,0,1,5890.9984
377,9.3,1,0.02346559,1,197.6084,0,1998,2,2,0,595.2252
705,13.5,1,0.017932223,1,78.796,3,2009,1,2,2,239.688
960,9.695,1,0.047420609,1,246.0144,6,2004,2,1,1,4165.2448
839,12.857645184135976,1,0.062547321,2,88.383,5,1985,1,2,3,2067.309
736,20.5,1,0.112410046,1,192.2478,8,1997,2,0,1,3874.956
380,14.85,1,0.019511288,2,262.591,8,1997,2,0,1,4996.829
1454,13.0,0,0.041789718,2,256.1014,1,1987,0,2,1,2550.014
823,7.075,0,0.022548195,1,95.7068,1,1987,0,2,1,583.2408
799,17.85,1,0.046599684,1,125.1388,6,2004,2,1,1,1981.4208
19,10.6,0,0.095064731,2,232.4642,0,1998,2,2,0,697.0926
191,9.695,1,0.029283081,2,175.137,3,2009,1,2,2,3705.177
1481,12.65,0,0.042383069,2,108.0938,3,2009,1,2,2,1607.907
1483,5.945,0,0.155706798,2,127.9652,0,1998,2,2,0,645.826
662,17.5,0,0.016767995,1,141.418,7,2002,2,1,1,1957.452
1383,7.39,0,0.120961347,2,143.847,2,2007,2,1,1,4866.998
1041,9.8,0,0.178622919,1,177.937,0,1998,2,2,0,176.437
379,11.8,1,0.02633607,2,40.6138,1,1987,0,2,1,406.138
112,8.895,0,0.126287542,0,235.5616,0,1998,2,2,0,468.7232
93,11.8,0,0.11350542,0,186.8924,9,1999,1,0,1,2961.4784
1109,12.857645184135976,1,0.094201477,1,213.356,5,1985,1,2,3,6817.792
683,17.25,1,0.125224466,1,41.248,8,1997,2,0,1,679.116
328,11.35,1,0.005561798,1,168.379,2,2007,2,1,1,3225.801
1048,19.25,0,0.101980245,2,54.3956,7,2002,2,1,1,873.5296
468,19.7,1,0.081193712,2,198.411,2,2007,2,1,1,2553.343
1303,14.0,0,0.024369007,2,40.2454,9,1999,1,0,1,922.7988
977,8.355,0,0.188619537,2,146.4418,2,2007,2,1,1,3089.9778
1220,15.1,1,0.094037291,1,62.3194,9,1999,1,0,1,495.3552
1177,12.1,0,0.030188505,2,77.367,7,2002,2,1,1,612.536
770,8.185,0,0.046578409,1,48.6692,7,2002,2,1,1,1182.4608
2,12.857645184135976,1,0.223985293,0,186.2924,4,1985,2,0,0,555.2772
1199,15.5,1,0.085763562,1,49.0692,1,1987,0,2,1,295.6152
1100,14.0,1,0.105145451,1,144.2812,8,1997,2,0,1,4844.3608
1521,18.0,0,0.019382568,2,129.3994,6,2004,2,1,1,3340.9844
133,9.6,0,0.0,0,166.5158,9,1999,1,0,1,3509.4318
1229,12.857645184135976,0,0.093002339,1,177.7712,5,1985,1,2,3,4921.5936
1094,9.6,0,0.035549527,1,244.117,1,1987,0,2,1,5346.374
253,12.857645184135976,0,0.054720642,1,107.8254,5,1985,1,2,3,2387.5588
211,16.7,1,0.052708138,1,114.7176,2,2007,2,1,1,2404.8696
333,9.3,0,0.089144149,2,144.9786,9,1999,1,0,1,1011.3502
420,8.1,0,0.128011859,1,210.9902,6,2004,2,1,1,6371.706
1286,19.1,0,0.178272728,2,172.4422,2,2007,2,1,1,1551.9798
1508,8.88,0,0.099024124,2,208.527,3,2009,1,2,2,3145.905
372,6.825,1,0.046898544,2,153.7998,2,2007,2,1,1,922.7988
1160,11.5,1,0.041994624,1,194.782,6,2004,2,1,1,3475.476
823,7.075,0,0.022694623,1,98.8068,2,2007,2,1,1,2527.3768
1439,20.7,0,0.039467795,2,151.7366,2,2007,2,1,1,604.5464
669,7.895,1,0.061270647,1,56.7588,9,1999,1,0,1,343.5528
1338,6.86,0,0.036686158,2,229.601,3,2009,1,2,2,2526.711
722,9.6,1,0.014200671,1,187.1872,1,1987,0,2,1,3214.4824
1331,12.1,0,0.079806266,2,172.1106,8,1997,2,0,1,3422.212
971,11.1,0,0.059797172,1,151.8366,1,1987,0,2,1,1057.9562
90,9.5,0,0.0,0,190.9872,7,2002,2,1,1,3025.3952
436,21.0,0,0.049381666,1,193.0478,9,1999,1,0,1,1549.9824
687,5.46,1,0.107057186,1,144.9786,8,1997,2,0,1,2022.7004
1211,12.857645184135976,1,0.109274313,1,225.3062,4,1985,2,0,0,677.1186
1464,17.6,0,0.018889593,2,236.259,1,1987,0,2,1,4727.18
1419,20.35,0,0.021369722,2,75.8328,7,2002,2,1,1,154.4656
1291,7.39,0,0.092927148,2,249.5066,9,1999,1,0,1,4267.1122
215,12.857645184135976,1,0.113139486,1,92.9804,4,1985,2,0,0,183.7608
1143,9.195,1,0.117387066,1,160.2578,1,1987,0,2,1,4492.8184
1490,17.1,0,0.038730229,2,166.2842,6,2004,2,1,1,4807.7418
646,13.0,1,0.030211742,2,59.322,3,2009,1,2,2,539.298
259,15.5,0,0.032924463,2,107.2938,9,1999,1,0,1,2143.876
1498,8.695,0,0.120022543,2,94.8094,3,2009,1,2,2,1428.141
414,12.857645184135976,1,0.037388493,1,107.8254,5,1985,1,2,3,1410.8302
1528,7.5,0,0.096413261,2,55.3588,8,1997,2,0,1,1030.6584
1251,7.485,0,0.069405301,1,112.1228,3,2009,1,2,2,1105.228
1368,9.8,0,0.090649107,2,194.3478,7,2002,2,1,1,4649.9472
1453,11.395,0,0.021649904,2,150.8708,7,2002,2,1,1,4363.6532
1312,20.7,0,0.02689477,2,76.7354,6,2004,2,1,1,2482.7682
440,16.2,1,0.016679232,1,96.3726,9,1999,1,0,1,2740.4328
207,12.857645184135976,1,0.00978492,1,225.9062,4,1985,2,0,0,451.4124
119,13.15,0,0.056429024,0,144.2812,8,1997,2,0,1,1282.3308
919,21.25,0,0.009998763,1,182.3608,8,1997,2,0,1,551.2824
1115,13.15,0,0.020757926,1,84.3566,7,2002,2,1,1,761.0094
1276,19.6,0,0.041374909,2,89.2514,7,2002,2,1,1,1416.8224
483,12.6,0,0.096756649,1,208.7612,2,2007,2,1,1,5226.53
1255,12.8,1,0.079523619,2,181.7608,2,2007,2,1,1,4961.5416
879,7.285,0,0.0,2,155.1288,2,2007,2,1,1,1414.1592
1411,13.1,0,0.012167988,2,190.253,2,2007,2,1,1,4174.566
421,8.63,1,0.032976399,1,114.6518,7,2002,2,1,1,2846.295
871,10.195,1,0.147492524,1,141.5838,2,2007,2,1,1,1685.8056
651,16.85,1,0.0,1,110.0544,9,1999,1,0,1,2572.6512
235,9.3,0,0.028566433,2,193.0136,9,1999,1,0,1,4860.34
448,15.85,1,0.110479217,1,36.7506,3,2009,1,2,2,531.3084
1507,5.485,0,0.042838514,2,163.7842,7,2002,2,1,1,1657.842
607,18.25,0,0.012264903,1,162.8894,1,1987,0,2,1,3397.5774
483,12.6,0,0.096132367,1,208.9612,1,1987,0,2,1,4181.224
125,12.857645184135976,0,0.168780127,0,197.8768,4,1985,2,0,0,197.0768
1150,12.85,0,0.099193899,1,38.1164,7,2002,2,1,1,656.4788
54,6.13,0,0.076721393,2,59.4536,6,2004,2,1,1,2021.3688
1031,12.857645184135976,1,0.06173052,1,159.1578,4,1985,2,0,0,160.4578
37,5.655,0,0.174934513,0,145.0102,1,1987,0,2,1,1895.5326
1518,11.1,0,0.0,2,119.1124,8,1997,2,0,1,1303.6364
704,11.6,1,0.009802791,1,223.0404,3,2009,1,2,2,1125.202
176,16.0,1,0.09942555,1,87.0856,9,1999,1,0,1,527.3136
356,12.15,0,0.062384659,1,34.6532,9,1999,1,0,1,719.064
1155,6.55,1,0.034745307,1,158.8288,3,2009,1,2,2,4399.6064
1094,9.6,0,0.035579135,1,244.417,8,1997,2,0,1,1944.136
1397,19.1,0,0.067569539,2,43.0796,3,2009,1,2,2,619.194
146,14.0,1,0.029697925,2,143.0786,1,1987,0,2,1,3178.5292
1031,14.85,1,0.03525037,1,160.9578,6,2004,2,1,1,2246.4092
956,4.92,0,0.045916788,2,198.8084,1,1987,0,2,1,2976.126
283,13.5,0,0.021539999,1,182.4976,7,2002,2,1,1,1629.8784
1234,15.7,1,0.027673055,2,169.279,7,2002,2,1,1,3735.138
1307,8.97,0,0.092997032,2,55.2956,6,2004,2,1,1,873.5296
31,15.35,0,0.073283193,0,91.812,8,1997,2,0,1,1771.028
244,12.857645184135976,1,0.041049322,2,41.2454,5,1985,1,2,3,1342.2528
700,12.857645184135976,1,0.008525061,1,72.5038,5,1985,1,2,3,2512.7292
266,17.7,0,0.117201696,1,184.0266,2,2007,2,1,1,2397.5458
1536,6.36,0,0.005977465,2,163.3526,6,2004,2,1,1,2631.2416
574,12.857645184135976,0,0.0,1,225.3062,5,1985,1,2,3,4288.4178
280,12.857645184135976,0,0.157528118,2,142.9154,4,1985,2,0,0,141.8154
364,8.235,0,0.082427854,2,149.3076,8,1997,2,0,1,2808.3444
1384,12.35,0,0.041802518,2,34.8216,9,1999,1,0,1,311.5944
1525,18.0,0,0.015450376,2,158.9604,8,1997,2,0,1,1584.604
731,20.0,0,0.057527544,2,43.1086,0,1998,2,2,0,89.2172
1258,6.055,0,0.025512207,1,159.692,3,2009,1,2,2,5592.72
1262,6.63,1,0.174110803,2,166.85,0,1998,2,2,0,499.35
707,12.857645184135976,0,0.175362333,2,158.9604,5,1985,1,2,3,4436.8912
1078,8.3,1,0.038367194,2,87.1198,3,2009,1,2,2,959.4178
303,20.25,1,0.014781046,2,193.8162,1,1987,0,2,1,3463.4916
528,8.6,1,0.040268044,2,191.453,9,1999,1,0,1,1707.777
1435,19.5,0,0.014355033,2,55.4614,2,2007,2,1,1,552.614
513,5.095,1,0.129766301,1,141.6838,7,2002,2,1,1,3231.1274
558,11.0,0,0.008997141,1,119.9756,2,2007,2,1,1,1938.8096
826,18.25,0,0.07784544,1,260.5962,9,1999,1,0,1,3884.943
731,20.0,0,0.0,2,43.4086,3,2009,1,2,2,401.4774
1158,12.857645184135976,0,0.074265816,2,109.5228,5,1985,1,2,3,3757.7752
854,12.857645184135976,1,0.102422487,1,131.4968,5,1985,1,2,3,1565.9616
288,7.5,0,0.032811503,1,239.6906,2,2007,2,1,1,2614.5966
506,7.22,1,0.038477325,2,62.951,3,2009,1,2,2,1138.518
449,12.0,1,0.020411155,1,98.6042,8,1997,2,0,1,1091.2462
611,12.15,1,0.042552418,2,123.5046,2,2007,2,1,1,1743.0644
704,11.6,1,0.009818244,1,223.1404,2,2007,2,1,1,5175.9292
1076,8.315,1,0.035572183,2,144.4444,8,1997,2,0,1,2902.888
929,12.15,1,0.04274788,1,183.695,9,1999,1,0,1,2929.52
1037,5.905,0,0.04572322,2,222.1456,9,1999,1,0,1,5747.1856
67,8.575,0,0.023934398,0,105.828,7,2002,2,1,1,958.752
405,17.35,1,0.146527359,1,147.905,9,1999,1,0,1,2247.075
1351,18.6,0,0.012651172,2,123.1414,6,2004,2,1,1,2314.9866
1423,12.857645184135976,0,0.107507291,2,34.8558,5,1985,1,2,3,441.4254
842,15.1,1,0.096295326,1,133.4942,7,2002,2,1,1,1457.4362
161,12.857645184135976,0,0.0,1,167.5158,5,1985,1,2,3,4345.0108
870,7.825,0,0.079613553,1,65.0826,6,2004,2,1,1,1162.4868
1224,9.17,0,0.103398309,2,143.947,3,2009,1,2,2,2576.646
518,20.7,1,0.16767231,1,124.2388,0,1998,2,2,0,247.6776
1023,12.1,0,0.020551458,1,146.6734,1,1987,0,2,1,2227.101
1073,13.65,1,0.025961116,1,80.4302,9,1999,1,0,1,316.9208
897,8.38,1,0.046960237,2,111.857,9,1999,1,0,1,2966.139
1181,19.75,0,0.041533438,1,119.8466,3,2009,1,2,2,2239.0854
15,8.67,0,0.065436581,0,142.9128,8,1997,2,0,1,2013.3792
660,15.6,0,0.08126841,2,110.2544,7,2002,2,1,1,1789.6704
508,12.35,1,0.072689818,2,48.7692,3,2009,1,2,2,788.3072
266,17.7,0,0.116723677,1,182.4266,9,1999,1,0,1,5163.9448
618,12.5,1,0.074035423,2,87.9198,3,2009,1,2,2,1133.8574
1032,20.2,1,0.059751638,1,129.1678,1,1987,0,2,1,1017.3424
1334,13.15,0,0.092854963,2,158.7604,7,2002,2,1,1,3010.7476
598,12.857645184135976,1,0.0,1,230.0668,4,1985,2,0,0,691.1004
533,12.857645184135976,0,0.044606379,1,174.2054,5,1985,1,2,3,4377.635
801,10.85,0,0.162107603,1,106.3622,1,1987,0,2,1,2117.244
1300,12.857645184135976,0,0.0,2,37.3506,5,1985,1,2,3,1024.6662
714,17.7,0,0.030060895,1,166.4816,3,2009,1,2,2,2013.3792
1166,14.35,0,0.081050006,2,79.196,2,2007,2,1,1,1278.336
1237,20.0,1,0.051783761,1,125.8678,2,2007,2,1,1,3433.5306
946,12.3,0,0.0,2,37.2874,1,1987,0,2,1,705.748
594,10.3,1,0.024998007,2,174.4422,3,2009,1,2,2,3448.844
541,15.6,1,0.105208448,1,170.5764,1,1987,0,2,1,4466.1864
1176,9.8,1,0.14118383,2,50.5008,3,2009,1,2,2,253.004
772,11.1,0,0.135692831,1,220.0482,3,2009,1,2,2,2628.5784
263,12.857645184135976,0,0.116347087,1,76.867,5,1985,1,2,3,2526.711
1171,11.8,0,0.12150063,1,46.8402,1,1987,0,2,1,413.4618
657,7.72,1,0.088864488,1,119.3466,2,2007,2,1,1,3064.0116
537,12.857645184135976,0,0.070912843,1,121.5098,5,1985,1,2,3,2410.196
1120,19.6,1,0.041571557,1,49.9376,8,1997,2,0,1,623.1888
1229,6.425,0,0.093454899,1,175.3712,8,1997,2,0,1,2988.1104
223,20.85,0,0.021329793,1,105.5306,8,1997,2,0,1,940.7754
1322,18.0,0,0.079299474,2,170.5422,0,1998,2,2,0,344.8844
1133,7.05,0,0.085138334,1,108.6912,7,2002,2,1,1,1310.2944
184,16.25,0,0.087175137,2,98.341,8,1997,2,0,1,1351.574
73,20.7,0,0.093214498,2,74.667,2,2007,2,1,1,2143.876
174,5.44,0,0.025458716,2,241.2538,1,1987,0,2,1,3124.5994
1444,20.5,0,0.032741422,2,40.4822,1,1987,0,2,1,589.233
1081,12.35,1,0.038560279,1,109.857,9,1999,1,0,1,1208.427
382,12.857645184135976,0,0.130544568,1,248.046,5,1985,1,2,3,7883.072
41,4.61,0,0.122629121,0,175.4396,6,2004,2,1,1,2616.594
1440,8.275,0,0.110913601,2,106.3306,2,2007,2,1,1,1254.3672
568,12.857645184135976,0,0.121635591,1,175.4738,5,1985,1,2,3,2954.1546
2,8.27,1,0.128449055,0,186.5924,3,2009,1,2,2,4442.2176
253,7.905,0,0.055098434,1,109.2254,7,2002,2,1,1,976.7286
1434,16.2,0,0.0,2,182.1608,9,1999,1,0,1,3123.9336
1210,12.857645184135976,0,0.0,1,258.3988,4,1985,2,0,0,256.9988
1488,13.6,0,0.010013429,2,176.437,7,2002,2,1,1,4587.362
1391,9.395,0,0.040187877,2,85.6908,2,2007,2,1,1,1593.9252
788,7.35,1,0.024044279,1,241.0512,0,1998,2,2,0,242.3512
900,15.35,0,0.014007727,1,38.319,1,1987,0,2,1,292.952
244,14.5,1,0.041214746,2,42.0454,1,1987,0,2,1,629.181
829,12.6,1,0.031663212,2,173.2764,3,2009,1,2,2,1030.6584
652,10.8,1,0.0,2,39.3138,1,1987,0,2,1,1015.345
408,18.85,0,0.042716162,2,257.833,9,1999,1,0,1,3332.329
1388,12.15,0,0.06479182,2,254.004,7,2002,2,1,1,2277.036
704,11.6,1,0.009761175,1,226.9404,6,2004,2,1,1,1800.3232
1326,15.3,0,0.02295878,2,101.6332,1,1987,0,2,1,1845.5976
165,20.35,1,0.030927632,2,256.8672,8,1997,2,0,1,3579.3408
51,14.5,0,0.103752817,2,155.1998,0,1998,2,2,0,307.5996
250,6.89,1,0.136428395,1,193.982,8,1997,2,0,1,1737.738
249,14.6,1,0.071904258,1,106.8254,0,1998,2,2,0,108.5254
684,16.85,1,0.026627857,2,93.712,3,2009,1,2,2,745.696
43,8.93,0,0.028393624,2,153.434,1,1987,0,2,1,1378.206
1113,8.31,1,0.116331694,1,176.9028,2,2007,2,1,1,3010.7476
638,19.0,0,0.112893408,1,131.0626,0,1998,2,2,0,524.6504
1246,12.857645184135976,1,0.017937483,1,103.499,5,1985,1,2,3,1547.985
990,12.857645184135976,1,0.164438907,1,188.4214,4,1985,2,0,0,376.8428
796,5.19,1,0.044252621,1,102.599,8,1997,2,0,1,1651.184
813,17.0,0,0.120060274,1,246.5434,2,2007,2,1,1,4470.1812
959,11.65,1,0.010909704,1,110.8544,1,1987,0,2,1,1677.816
1346,20.25,0,0.059055045,2,247.346,7,2002,2,1,1,1970.768
1533,10.0,0,0.149223055,2,145.8102,0,1998,2,2,0,874.8612
1148,12.857645184135976,1,0.084404264,2,49.5376,4,1985,2,0,0,143.8128
694,11.1,1,0.054079556,1,165.9526,2,2007,2,1,1,2631.2416
627,11.8,1,0.057655493,1,152.6366,3,2009,1,2,2,1662.5026
1084,9.695,1,0.030413777,1,221.3114,3,2009,1,2,2,2217.114
922,13.65,0,0.049496899,1,151.505,2,2007,2,1,1,2846.295
893,17.75,1,0.029653914,1,140.5838,8,1997,2,0,1,2669.1922
1342,11.3,0,0.047912071,2,179.866,3,2009,1,2,2,1258.362
836,12.857645184135976,0,0.066611321,1,178.237,5,1985,1,2,3,3705.177
281,19.35,0,0.016611475,1,122.0098,8,1997,2,0,1,2651.2156
1217,6.905,1,0.03822479,2,99.8726,7,2002,2,1,1,587.2356
460,13.5,1,0.129016487,1,98.4068,9,1999,1,0,1,1846.9292
651,16.85,1,0.080141165,1,111.4544,2,2007,2,1,1,2013.3792
398,20.6,1,0.0480335,1,188.2556,7,2002,2,1,1,3755.112
709,6.175,1,0.179355893,1,94.1752,9,1999,1,0,1,575.2512
495,18.5,1,0.062510529,1,146.8418,3,2009,1,2,2,2059.9852
562,13.35,0,0.038519399,1,236.8564,6,2004,2,1,1,5005.4844
1538,12.857645184135976,0,0.047827139,2,105.3622,5,1985,1,2,3,3387.5904
588,8.115,1,0.032208865,2,154.9972,9,1999,1,0,1,3739.1328
154,15.85,0,0.078874948,2,37.4506,3,2009,1,2,2,303.6048
876,12.857645184135976,1,0.097275777,1,223.9088,4,1985,2,0,0,223.7088
951,16.35,0,0.020664178,1,50.8324,2,2007,2,1,1,1298.31
824,21.35,0,0.078060605,1,96.0094,3,2009,1,2,2,380.8376
382,12.15,0,0.131714183,1,245.846,3,2009,1,2,2,4434.228
123,16.6,0,0.135944247,0,172.0422,9,1999,1,0,1,2586.633
727,11.6,1,0.077478931,1,170.3106,3,2009,1,2,2,4277.765
284,20.6,1,0.046114018,1,178.2344,7,2002,2,1,1,1070.6064
676,12.857645184135976,1,0.161030847,2,251.2408,4,1985,2,0,0,1001.3632
327,20.1,1,0.054455495,1,149.5366,8,1997,2,0,1,2871.5954
1218,13.65,1,0.0,2,186.024,3,2009,1,2,2,4287.752
279,13.3,0,0.080257683,2,232.63,2,2007,2,1,1,1864.24
1522,12.857645184135976,0,0.059037538,2,237.7248,5,1985,1,2,3,2607.2728
58,12.857645184135976,0,0.094916347,0,172.3106,5,1985,1,2,3,4277.765
951,16.35,0,0.034393057,1,50.8324,0,1998,2,2,0,155.7972
1501,5.32,0,0.093261677,2,100.9674,3,2009,1,2,2,1222.4088
462,15.0,1,0.16143544,2,185.1266,8,1997,2,0,1,2766.399
1013,8.27,1,0.089479661,1,148.6708,1,1987,0,2,1,2106.5912
188,12.857645184135976,0,0.008722342,1,123.5414,5,1985,1,2,3,4508.1318
1227,13.1,0,0.020988798,2,117.7782,2,2007,2,1,1,1191.782
1208,12.5,0,0.081260969,1,221.7798,9,1999,1,0,1,3085.3172
38,19.1,0,0.045308131,2,42.5138,8,1997,2,0,1,649.8208
1510,11.3,0,0.06705851,2,194.0478,2,2007,2,1,1,3293.7126
160,13.65,0,0.035930784,1,184.4924,1,1987,0,2,1,9069.5276
1464,12.857645184135976,0,0.018813776,2,235.259,5,1985,1,2,3,5672.616
1429,12.857645184135976,0,0.032099989,2,164.1526,5,1985,1,2,3,2960.1468
938,18.85,1,0.06823032,2,121.044,3,2009,1,2,2,1557.972
482,5.59,1,0.056592115,1,65.0168,6,2004,2,1,1,447.4176
1351,18.6,0,0.012643035,2,119.8414,1,1987,0,2,1,365.5242
1219,9.31,0,0.063529046,1,63.751,0,1998,2,2,0,126.502
597,6.17,0,0.010630949,1,65.9826,8,1997,2,0,1,1162.4868
903,5.175,1,0.029490377,1,107.6622,6,2004,2,1,1,2858.2794
1330,12.857645184135976,0,0.129983688,2,93.0462,4,1985,2,0,0,185.0924
990,19.2,1,0.094300933,1,187.5214,3,2009,1,2,2,1695.7926
703,12.85,1,0.152001201,1,252.3382,1,1987,0,2,1,6056.1168
1332,16.25,0,0.039113587,2,116.0176,1,1987,0,2,1,1488.7288
1400,6.13,0,0.02848169,2,110.4912,2,2007,2,1,1,1310.2944
1325,12.3,0,0.05271592,2,189.653,3,2009,1,2,2,569.259
1457,12.857645184135976,0,0.182493512,2,258.8278,4,1985,2,0,0,1041.3112
1509,10.1,0,0.050562853,2,153.3656,0,1998,2,2,0,463.3968
1421,11.15,0,0.07366703,2,66.2142,3,2009,1,2,2,131.8284
441,19.35,0,0.03322326,1,172.0738,3,2009,1,2,2,3301.7022
53,17.25,0,0.037396492,0,165.6526,2,2007,2,1,1,1808.9786
504,19.85,0,0.054015429,1,196.3768,6,2004,2,1,1,4138.6128
1159,9.5,1,0.02210346,1,194.7452,7,2002,2,1,1,1370.2164
1093,9.395,0,0.099274694,1,104.528,9,1999,1,0,1,852.224
28,4.59,0,0.070721656,0,113.286,1,1987,0,2,1,1471.418
1190,5.98,0,0.043554614,1,148.2418,6,2004,2,1,1,2354.2688
844,6.46,1,0.04923932,1,144.4102,9,1999,1,0,1,4374.306
911,7.02,0,0.08114883,1,146.8734,6,2004,2,1,1,3563.3616
121,8.52,0,0.027054244,0,151.5682,6,2004,2,1,1,3506.7686
1111,12.6,1,0.036773101,1,250.3092,0,1998,2,2,0,249.0092
925,5.94,1,0.049163321,1,186.4556,0,1998,2,2,0,563.2668
725,16.25,0,0.078168739,2,91.3804,8,1997,2,0,1,1653.8472
294,10.695,0,0.05337973,1,56.7904,9,1999,1,0,1,1113.2176
671,5.88,1,0.030418998,1,103.099,2,2007,2,1,1,1341.587
896,9.3,0,0.111673587,1,65.7826,3,2009,1,2,2,968.739
218,19.5,1,0.027341529,2,158.292,6,2004,2,1,1,3994.8
921,5.82,1,0.077634044,1,256.433,3,2009,1,2,2,3844.995
272,8.68,0,0.008835694,1,96.5384,8,1997,2,0,1,1182.4608
1495,15.7,0,0.055990291,2,153.2024,8,1997,2,0,1,3795.06
852,12.857645184135976,1,0.00799548,1,78.5618,5,1985,1,2,3,2255.7304
450,12.8,0,0.076369874,1,97.241,3,2009,1,2,2,1448.115
690,15.1,0,0.095351065,2,158.6604,7,2002,2,1,1,2535.3664
846,7.31,0,0.026783871,1,108.157,6,2004,2,1,1,1098.57
234,12.857645184135976,0,0.01520491,1,197.2084,5,1985,1,2,3,4166.5764
872,12.35,0,0.099757833,1,113.9518,8,1997,2,0,1,910.8144
278,16.6,0,0.0,2,117.3124,1,1987,0,2,1,2014.7108
433,14.35,1,0.090896452,1,231.2984,6,2004,2,1,1,6024.1584
823,7.075,0,0.022602061,1,98.1068,9,1999,1,0,1,1458.102
98,18.25,0,0.044250304,0,174.708,8,1997,2,0,1,2423.512
1108,13.1,0,0.075885921,2,165.1158,3,2009,1,2,2,1504.0422
1354,7.68,0,0.153177941,2,85.2224,3,2009,1,2,2,1278.336
468,19.7,1,0.0,2,197.911,7,2002,2,1,1,1767.699
121,8.52,0,0.027114238,0,151.9682,7,2002,2,1,1,1677.1502
893,17.75,1,0.049634572,1,140.2838,0,1998,2,2,0,280.9676
651,12.857645184135976,1,0.0,1,112.2544,5,1985,1,2,3,3914.904
548,5.785,1,0.040587146,1,180.366,2,2007,2,1,1,1258.362
1483,5.945,0,0.093008616,2,127.8652,6,2004,2,1,1,2195.8084
1179,18.25,1,0.17179432,2,154.663,2,2007,2,1,1,2659.871
272,8.68,0,0.008828341,1,99.9384,1,1987,0,2,1,689.7688
569,11.65,0,0.033858187,1,113.386,8,1997,2,0,1,2603.278
446,19.25,1,0.034841089,2,141.1496,3,2009,1,2,2,282.2992
1520,16.2,0,0.08425957,2,192.3162,0,1998,2,2,0,769.6648
1047,13.0,1,0.083444376,2,195.8426,1,1987,0,2,1,4152.5946
229,17.75,0,0.030497325,2,256.9672,7,2002,2,1,1,1534.0032
382,12.15,0,0.131179812,1,245.246,8,1997,2,0,1,3202.498
175,6.32,0,0.012737719,1,38.5822,9,1999,1,0,1,353.5398
353,17.25,1,0.159165324,1,63.4194,6,2004,2,1,1,1547.985
273,7.72,0,0.122015744,1,121.744,3,2009,1,2,2,2277.036
938,18.85,1,0.068091318,2,120.644,7,2002,2,1,1,3475.476
836,19.7,0,0.067314073,1,175.137,2,2007,2,1,1,2822.992
244,14.5,1,0.041249072,2,40.5454,8,1997,2,0,1,1216.4166
488,17.7,0,0.174340475,1,116.6834,6,2004,2,1,1,3570.6854
469,15.7,1,0.11454343,2,113.7202,6,2004,2,1,1,3263.0858
330,9.695,0,0.029693277,1,159.792,3,2009,1,2,2,2716.464
